Dist Code,Year,State Code,State Name,Dist Name,JANUARY RAINFALL (Millimeters),FEBRUARY RAINFALL (Millimeters),MARCH RAINFALL (Millimeters),APRIL RAINFALL (Millimeters),MAY RAINFALL (Millimeters),JUNE RAINFALL (Millimeters),JULY RAINFALL (Millimeters),AUGUST RAINFALL (Millimeters),SEPTEMBER RAINFALL (Millimeters),OCTOBER RAINFALL (Millimeters),NOVEMBER RAINFALL (Millimeters),DECEMBER RAINFALL (Millimeters)
542,2014,11,Tamil Nadu,Nagapattinam,13.7,8,0,0,156.7,35,51.6,98.3,35.5,459.8,351.6,204.8
542,2015,11,Tamil Nadu,Nagapattinam,19.8,0,0.3,51.9,109.9,66.1,30.3,62.7,27.9,112.3,783.9,482.6
542,2016,11,Tamil Nadu,Nagapattinam,0.6,0.2,0,0,166.4,53.8,24.2,125.6,41.9,69.2,122,57.4
542,2017,11,Tamil Nadu,Nagapattinam,139.4,6.9,48.7,0,2.7,38.5,39.4,130.1,91,239,704.9,188.4
543,1995,11,Tamil Nadu,Villupuram,0,0,0,0,0,38.9,130.4,106.1,176.1,108,61.6,0
543,1996,11,Tamil Nadu,Villupuram,0,0,0,62.4,2.1,130.7,17.6,217,258.9,122.8,137.4,593.9
543,1998,11,Tamil Nadu,Villupuram,0,0,0,0,0,16.6,63.5,104.1,141.4,195.3,295.3,348.1
543,1999,11,Tamil Nadu,Villupuram,0,0,0,18.8,11.6,21.7,27,37.3,37.9,229,273.8,144.6
543,2000,11,Tamil Nadu,Villupuram,4.1,91.8,0,22,81.7,51.5,34.6,65.4,101.1,152.2,96,72.3
543,2001,11,Tamil Nadu,Villupuram,0,0,0,57.2,34.2,15.3,85.6,82.4,100.8,155.6,86.5,72.6
543,2002,11,Tamil Nadu,Villupuram,21.8,20.5,0,0,58.6,65.7,47,43.3,68,160.8,87.8,94.5
543,2003,11,Tamil Nadu,Villupuram,0,0,19.5,5.3,25.3,20.3,71.4,435,109.3,233.8,269.5,27.5
543,2004,11,Tamil Nadu,Villupuram,22.5,0,0,27,464.3,56,98.8,19.3,354.8,295.1,229.9,0.2
543,2005,11,Tamil Nadu,Villupuram,0,1,53.3,45.8,69.8,15.8,20.3,101.5,188.5,196.2,497.5,194.5
543,2006,11,Tamil Nadu,Villupuram,5.9,0,39.6,16,59,91.9,40,118.1,102.3,312.2,212,75.1
543,2007,11,Tamil Nadu,Villupuram,0,4.8,0,14,30,18.8,103.3,191.5,60.8,355.2,114.6,307.1
543,2008,11,Tamil Nadu,Villupuram,36,85.9,128,19.6,84.4,37.3,69.1,101.1,85,241,486.8,43.6
543,2009,11,Tamil Nadu,Villupuram,3,0,23.8,0,20.5,29.7,38.9,119.8,89.6,74.6,607.3,278.6
543,2010,11,Tamil Nadu,Villupuram,41.3,0,0,0,71.6,120.6,44.6,168.5,187.4,113.6,447.8,193.6
543,2011,11,Tamil Nadu,Villupuram,8.6,15.3,0,94.1,10.3,-1,-1,-1,-1,-1,-1,-1
543,2012,11,Tamil Nadu,Villupuram,7.3,0,0,0.1,6.4,27,83.7,146.8,106.4,359.5,119.3,41.9
543,2013,11,Tamil Nadu,Villupuram,0.1,5.8,18.1,1,13.9,33.2,53.6,188.2,129,123.3,137.5,86.8
543,2014,11,Tamil Nadu,Villupuram,0,14,0,0,115.2,91.1,48.4,160.1,120.5,218.6,121.6,73.7
543,2015,11,Tamil Nadu,Villupuram,3,0,0,87.6,68.1,14.5,76.8,113.3,84,78.6,554.9,292.5
543,2016,11,Tamil Nadu,Villupuram,0,0.2,0,0,88.7,53.2,125.1,73.4,77.9,89.5,11.1,74.7
543,2017,11,Tamil Nadu,Villupuram,40.2,0,8.2,0,41.6,72.2,73.9,190.1,105.1,226.5,174.8,134.4
999,1990,11,Tamil Nadu,Chennai,6.5,2.9,16,0,408,20.3,96.7,55.7,195,573.5,309.3,91.9
999,1991,11,Tamil Nadu,Chennai,4,1,0,0,0,263.9,79.3,106.7,189,320.2,466.9,1.5
999,1992,11,Tamil Nadu,Chennai,12.3,0,0,38.6,50.3,6.1,85.9,170.5,80.5,90,535.4,102.3
999,1993,11,Tamil Nadu,Chennai,0,0,2,0,58.1,49.4,72.2,112.1,52.9,258.1,355.1,283.7
999,1994,11,Tamil Nadu,Chennai,0.2,9.8,0,0,75,53.1,77.1,102.7,38.3,402.3,551.1,225.2
999,1995,11,Tamil Nadu,Chennai,172.6,0,32.5,0,304.3,18.9,103.1,256.8,186.7,249.1,274.3,0.9
999,1996,11,Tamil Nadu,Chennai,0.9,0,0,15.8,15,697.5,65.4,77.4,314.5,446.6,333.3,442.5
999,1997,11,Tamil Nadu,Chennai,8.3,8.9,0,50.2,0.6,75.6,40.5,92.1,141.2,265.3,822.1,418.1
999,1998,11,Tamil Nadu,Chennai,1.2,0,1.9,12.6,26.2,34.5,92.3,113.2,62.8,144.9,400.2,226.2
999,1999,11,Tamil Nadu,Chennai,7.6,0.1,0,52.5,9.2,110.2,74.5,188.4,148.6,273.9,176.3,67.5
999,2000,11,Tamil Nadu,Chennai,0.3,211.3,0.7,15.9,20.5,92.7,132.8,68.7,157.5,219.4,183,45.8
999,2001,11,Tamil Nadu,Chennai,0.9,0,0,91.3,16.9,47.7,224.4,55,146,422.9,319.8,281
999,2002,11,Tamil Nadu,Chennai,65.1,3.7,0,0,26,23.6,70.1,133.4,131,356.7,511.7,36.7
999,2003,11,Tamil Nadu,Chennai,0.6,0,10.4,0.4,5.2,38.7,143.6,152.5,130.1,203.1,84.1,59.2
999,2004,11,Tamil Nadu,Chennai,37.7,0,2.6,10.6,232.7,54.6,51,49.7,261.7,329.6,257.7,10.8
999,2005,11,Tamil Nadu,Chennai,1.2,5.9,0.8,122.7,41.7,22.5,121,60.3,121,938.7,603.7,442.1
999,2006,11,Tamil Nadu,Chennai,2.6,0,17.9,10.6,16.1,59.1,100.9,139.2,134.1,646.6,257.9,20.6
999,2007,11,Tamil Nadu,Chennai,0,14.4,0,5.3,1.8,100.1,218.7,196.1,161.7,253.7,99.5,242.8
999,2008,11,Tamil Nadu,Chennai,63.1,11.2,114.2,11.7,0.1,65.1,23,100.5,97.1,347.7,521.1,6.8
999,2009,11,Tamil Nadu,Chennai,-1,0,-1,0,-1,0,0,0,0,0,0,0
999,2010,11,Tamil Nadu,Chennai,0,0,0,0,0,120.2,146,195.1,107.5,164.6,224.2,263.7
999,2011,11,Tamil Nadu,Chennai,11.8,41.8,0,19.4,10,-1,-1,-1,-1,-1,-1,-1
999,2012,11,Tamil Nadu,Chennai,17,0,0.5,0,0,21.2,67.3,94.5,164,394.3,39.2,134.4
999,2013,11,Tamil Nadu,Chennai,0,16.9,25.1,1.9,1.8,40.3,154.7,194.8,210.2,195.4,174.4,93.7
999,2014,11,Tamil Nadu,Chennai,0,7.1,0,0,30.5,141.6,47.3,210.9,129.6,386,182.4,151.2
999,2015,11,Tamil Nadu,Chennai,14,0,0,52.8,6.4,26.4,153.5,120.5,69.5,149,1017.7,447.8
999,2016,11,Tamil Nadu,Chennai,0.5,0,0,0,198.1,109.3,59.6,51.7,275.3,28.8,66.1,247.2
999,2017,11,Tamil Nadu,Chennai,4.5,0,0,0,1.8,58.5,86.6,233.4,71.2,269.8,583.8,84.2
1022,1998,11,Tamil Nadu,Karur,0,0,0,0,0,0,20.9,103.3,24.1,25.3,164.7,99.4
1022,1999,11,Tamil Nadu,Karur,0,0.1,0,53,53.6,7,1.3,23,58.9,189.1,284.3,52.4
1022,2000,11,Tamil Nadu,Karur,1.5,3,1,15.6,36.8,1.5,1.5,60.8,82.8,26,83,17.5
1022,2001,11,Tamil Nadu,Karur,1.5,0,8,38.2,17.2,3.7,17.8,12.8,28.3,86.8,103.8,3.7
1022,2002,11,Tamil Nadu,Karur,0,1,0,3.1,51.8,21.9,0,20.9,67.8,268.4,61.4,0.3
1022,2003,11,Tamil Nadu,Karur,0,0,4.8,4.6,81.3,5.3,15.7,23.1,17.4,246.3,110.9,0.8
1022,2004,11,Tamil Nadu,Karur,0,0,0,34.8,194.8,0,92,4.9,213.4,199.1,79.6,0.6
1022,2005,11,Tamil Nadu,Karur,0,0.7,36,112.4,75.3,14.3,27.3,84.8,37.9,262.7,339.3,112.2
1022,2006,11,Tamil Nadu,Karur,5.8,0,11.2,52.4,37.8,21.5,0,62.6,88.5,150.9,122.9,2.4
1022,2007,11,Tamil Nadu,Karur,0.9,0,0,37.2,40.3,36.3,44.1,76.9,24,171.3,84.4,215
1022,2008,11,Tamil Nadu,Karur,6.6,1.2,128,7.9,76.8,20.1,36,98.3,49.5,179.3,191,37.5
1022,2009,11,Tamil Nadu,Karur,2.1,0,3.8,20.7,50.9,0.6,0.3,67.2,98.5,42.8,257.6,43
1022,2010,11,Tamil Nadu,Karur,1.7,0,0,5.4,120,36.9,76.4,31.3,86.3,99.7,319.7,60.2
1022,2011,11,Tamil Nadu,Karur,0,3,5.8,103.5,30.9,-1,-1,-1,-1,-1,-1,-1
1022,2012,11,Tamil Nadu,Karur,2.1,0.4,0,71.9,80.7,3.5,5.2,45.6,35.9,173.8,64.8,1.2
1022,2013,11,Tamil Nadu,Karur,0,16.3,3.2,9.3,46.6,4.1,0.1,66.2,94.3,113.8,71.9,34.9
1022,2014,11,Tamil Nadu,Karur,0.4,0,0,0.4,95.7,20.7,3.7,67.1,64.5,196.2,43.8,18.8
1022,2015,11,Tamil Nadu,Karur,18.2,0,9.4,104.9,106.3,33.3,0,33.6,117.9,95.3,218.4,46.8
1022,2016,11,Tamil Nadu,Karur,0,0,0.5,2.4,131.5,16.9,78.2,16.1,13.8,24.9,13.2,31.2
1022,2017,11,Tamil Nadu,Karur,17.2,0,49,10.2,68.6,9.8,18.6,132.4,175.3,87.2,54,93.1
1023,1998,11,Tamil Nadu,Namakkal,0,0,0,0,0,5.8,60.3,146.5,79,85.8,148.1,80.4
1023,1999,11,Tamil Nadu,Namakkal,0,0,0,74.6,85.5,39.2,16.6,51.6,84.2,199.3,170.4,20.8
1023,2000,11,Tamil Nadu,Namakkal,0,4.1,3.4,50.5,83.8,21.2,38.7,160.6,172.6,126.5,86.5,5.6
1023,2001,11,Tamil Nadu,Namakkal,0,0,0,70.1,75.8,8.5,65,64,122.3,73.4,76.7,14.6
1023,2002,11,Tamil Nadu,Namakkal,0,2.6,0,2.1,60.7,46.3,8.6,30.6,56.9,145.8,28.9,5.8
1023,2003,11,Tamil Nadu,Namakkal,0,8.7,15.2,22.8,61.7,45.4,40.4,98.9,34.2,167.8,50.1,13.8
1023,2004,11,Tamil Nadu,Namakkal,2.3,0,0,55.5,223.2,36.9,48.1,21.8,104.9,198.3,48.2,0
1023,2005,11,Tamil Nadu,Namakkal,0,2.8,14.1,119.8,94.8,15.6,47.2,137.2,76.6,295.7,251,128.5
1023,2006,11,Tamil Nadu,Namakkal,15,0,272,42.7,84.6,41.9,0.8,83.7,199.1,239.3,115.8,3.2
1023,2007,11,Tamil Nadu,Namakkal,0,0,0,65,61.6,27.6,39.4,141.3,62.8,172.8,45.9,137.6
1023,2008,11,Tamil Nadu,Namakkal,6,0.4,85.4,49.4,103.8,17.6,70,231.6,61.6,116.7,192.4,12.2
1023,2009,11,Tamil Nadu,Namakkal,0,0,25.1,12.2,118.6,64.7,64,165.5,167.9,56.1,142.8,44.7
1023,2010,11,Tamil Nadu,Namakkal,0.6,0,2.8,21.9,129.2,58.6,68.9,100.3,75.8,118.7,258.8,51.5
1023,2011,11,Tamil Nadu,Namakkal,2.2,8.5,4.1,152.8,80.6,-1,-1,-1,-1,-1,-1,-1
1023,2012,11,Tamil Nadu,Namakkal,0.1,0,0,35.3,33.3,1.9,55.6,63.1,84.1,164.3,53.4,0.6
1023,2013,11,Tamil Nadu,Namakkal,0,9.1,1.7,29.5,32.5,64.2,19.6,120.8,112.4,129.5,72,31.1
1023,2014,11,Tamil Nadu,Namakkal,0,0.6,0,21.4,96.2,35.7,34.8,67.3,81.9,195.5,44.8,11.3
1023,2015,11,Tamil Nadu,Namakkal,24.5,1.1,2.7,107.8,75.4,45.2,23.6,65.7,164.3,115,162.3,31.9
1023,2016,11,Tamil Nadu,Namakkal,0,0,0,5.3,85.6,35.4,125.2,49.4,31.3,24.2,7.4,25.9
1023,2017,11,Tamil Nadu,Namakkal,6.3,0,16.8,26.9,98,24,45.1,115.2,194.8,149.8,43.6,63.1
1024,1998,11,Tamil Nadu,Perambular,0,0,0,0,0,3.3,30.8,165.6,137.2,82.7,210.2,235.1
1024,1999,11,Tamil Nadu,Perambular,0,12.3,0,20.7,55.8,23.8,4,84.6,59.9,107.5,309.8,47.5
1024,2000,11,Tamil Nadu,Perambular,2.1,45,0,12.8,33.3,7.1,29.2,32.2,85.9,109.2,156.5,44.7
1024,2001,11,Tamil Nadu,Perambular,0,0,0,25.8,26.8,2.3,58,39.5,47.3,151.6,122.9,69.1
1024,2002,11,Tamil Nadu,Perambular,10.4,47.2,0,0,57.2,112.3,4.8,20.3,141.4,202.5,60,12.2
1024,2003,11,Tamil Nadu,Perambular,0,0,33.5,12.7,83.9,91.3,42.4,260.9,78.9,238.6,228.4,10.5
1024,2004,11,Tamil Nadu,Perambular,1.7,0,0,0,376.8,213,53.8,9.7,221.3,300.7,117.8,6.4
1024,2005,11,Tamil Nadu,Perambular,0,0,20.2,52,114.8,24.3,91.3,103.5,82.6,172.1,481.7,199.8
1024,2006,11,Tamil Nadu,Perambular,9.3,0,33,27,118.8,34,3.3,71,148.2,157.4,129.1,24.4
1024,2007,11,Tamil Nadu,Perambular,0,0,0,56,74.9,59.3,34.8,179.5,38.8,226.5,33.1,205.5
1024,2008,11,Tamil Nadu,Perambular,23.3,22.5,96.8,4.5,59.3,38,33,76,38.1,119.7,459.2,69.2
1024,2009,11,Tamil Nadu,Perambular,9.8,0,9.5,7.8,74,25.3,12,89.3,83.8,29.4,286.8,119.1
1024,2010,11,Tamil Nadu,Perambular,32.5,0,0,0,82,107,18.3,115,86.3,153.8,249.3,95.7
1024,2011,11,Tamil Nadu,Perambular,1.3,0,0,176.3,16.4,-1,-1,-1,-1,-1,-1,-1
1024,2012,11,Tamil Nadu,Perambular,0,0,0,44,34.4,3.1,64.5,31.5,50.5,198.1,68.5,3.5
1024,2013,11,Tamil Nadu,Perambular,0.8,12.3,10.3,16.4,33.9,20.8,5.5,160,153.8,125.3,146.5,40.3
1024,2014,11,Tamil Nadu,Perambular,0,0.3,0,0,182.7,23.6,47.5,167,44.8,241.7,58.9,45.3
1024,2015,11,Tamil Nadu,Perambular,22.3,1,0,123.3,82.2,25.3,28.8,135.3,152.4,155.3,288.7,83.3
1024,2016,11,Tamil Nadu,Perambular,0,0,0,0,168.5,42.5,96.8,47.3,84.3,63.6,29.3,34.3
1024,2017,11,Tamil Nadu,Perambular,24.3,0,41.9,21.8,58.5,68.8,12.5,247.3,223.7,121.1,101.9,83.8
1025,1998,11,Tamil Nadu,Theni,0,0,0,0,0,26.3,68.4,187.1,47.6,69.8,228.8,293.4
1025,1999,11,Tamil Nadu,Theni,0,36.4,0.5,86.8,12.2,4.9,16.2,3.1,77.9,373,168.2,15.3
1025,2000,11,Tamil Nadu,Theni,2.4,134.1,8.3,47.6,32.8,14,3.2,105.5,207.4,51.5,63,59.2
1025,2001,11,Tamil Nadu,Theni,0.8,4.2,10.4,122.2,1.5,2,23.9,0,145.8,291.6,168.3,13.5
1025,2002,11,Tamil Nadu,Theni,0,3.9,76.6,43.8,67.9,0,1.1,50.8,3.5,258.7,205.8,0
1025,2003,11,Tamil Nadu,Theni,0,0,381.8,0,8,0,20.5,32.7,29.6,193,78.8,1.9
1025,2004,11,Tamil Nadu,Theni,0,0,28.2,30.2,34,26.2,17.5,20.3,105,171.6,142.7,0
1025,2005,11,Tamil Nadu,Theni,0,40.5,73.1,146.7,76.8,34.9,50.4,27.9,34.6,275.5,204,158.1
1025,2006,11,Tamil Nadu,Theni,12.5,0,58.7,55.7,79.9,26.8,3,25.4,62.1,221.8,194.6,0
1025,2007,11,Tamil Nadu,Theni,0,0,0,49.3,10.8,81.4,50.8,53.3,51.7,263.2,108.6,204.9
1025,2008,11,Tamil Nadu,Theni,0,36.3,256.2,38.5,29.8,60.5,70.9,140.3,73.3,245.1,59.8,20.3
1025,2009,11,Tamil Nadu,Theni,3.7,0,41.7,54.3,61.2,21.7,13.7,82.1,92.4,89.1,307.1,72.4
1025,2010,11,Tamil Nadu,Theni,4.2,0,4.1,34.5,98.7,80.6,118.9,45.9,95.7,167.7,296.5,48.2
1025,2011,11,Tamil Nadu,Theni,0.5,54.6,21.7,123.2,26.6,-1,-1,-1,-1,-1,-1,-1
1025,2012,11,Tamil Nadu,Theni,25.8,4,4.2,78,40.9,35.3,34.2,66.1,23.9,199.3,80.6,19.8
1025,2013,11,Tamil Nadu,Theni,0.2,44.4,63.5,43,69.8,94.9,90.1,121.9,64.6,149.8,79.2,28.9
1025,2014,11,Tamil Nadu,Theni,2,8.5,39,26.6,161.3,29,73.2,137.5,63,272.9,79.8,46
1025,2015,11,Tamil Nadu,Theni,6.1,12.6,44.6,169.6,173.6,116.5,30,42,177.4,87.6,242.7,70
1025,2016,11,Tamil Nadu,Theni,1.6,1.4,11.8,11.3,67.4,44.8,65.2,15.8,6.1,103.8,21.6,14.9
1025,2017,11,Tamil Nadu,Theni,22.2,0.1,74.1,8.3,64.6,53,23.8,77.9,211.8,139,57.5,84.1
1026,1998,11,Tamil Nadu,Tiruvarur,15.4,7.1,0,0,122,6.7,56,181.1,123.7,82.1,337.3,450.5
1026,1999,11,Tamil Nadu,Tiruvarur,1.8,61.1,0,63.4,49.5,8.6,13,69.2,64.3,252.5,397.7,79.9
1026,2000,11,Tamil Nadu,Tiruvarur,204.5,108.3,2.7,46.5,28.2,1.6,18,32.4,131.6,166.1,346.6,154.9
1026,2001,11,Tamil Nadu,Tiruvarur,7.4,3.3,0,52.7,44.3,28.8,62.9,32.5,88.6,120.1,162.8,178.6
1026,2002,11,Tamil Nadu,Tiruvarur,23.9,235.3,3.4,2.2,34,57.7,10.9,15.3,34.5,297.9,151.1,111.8
1026,2003,11,Tamil Nadu,Tiruvarur,3.7,0,28.5,27.8,44,32.8,92.6,115.6,49.8,195,394.9,33.5
1026,2004,11,Tamil Nadu,Tiruvarur,8,0,2,0,398.4,8.3,4.1,101,351,561.5,324.9,82.9
1026,2005,11,Tamil Nadu,Tiruvarur,0.9,0.3,0.7,1843,28.8,43,51.9,63.1,166,131.4,569.2,105.4
1026,2006,11,Tamil Nadu,Tiruvarur,21.9,0,31.9,54.9,49.7,24.7,0,58,138.9,300.7,317,44.2
1026,2007,11,Tamil Nadu,Tiruvarur,0.1,5.9,0,15.3,42,45.9,49.4,294,122.7,355.8,67.1,416.9
1026,2008,11,Tamil Nadu,Tiruvarur,15.2,30.4,187.8,4,21.7,35.2,37.7,114,31.6,236.1,742.8,143.7
1026,2009,11,Tamil Nadu,Tiruvarur,31.9,0,92.3,63.4,47,7.3,2.6,106.4,42.8,133,671.1,536
1026,2010,11,Tamil Nadu,Tiruvarur,57,0,0.1,10.6,100,103.2,65.2,183.5,180.6,186.5,540.2,392.1
1026,2011,11,Tamil Nadu,Tiruvarur,30.1,25.4,0,75.9,7.6,-1,-1,-1,-1,-1,-1,-1
1026,2012,11,Tamil Nadu,Tiruvarur,0.4,0.1,3.5,5,25.8,17.2,19.9,97.7,122.2,531.8,97.5,32.5
1026,2013,11,Tamil Nadu,Tiruvarur,14.3,24.8,75.2,7.8,49.3,37.7,20.5,162.4,138,68.3,169.4,150.7
1026,2014,11,Tamil Nadu,Tiruvarur,6.3,13.2,0,0.3,180.7,2,119.8,94.8,30.7,333.2,251.8,167.6
1026,2015,11,Tamil Nadu,Tiruvarur,3.5,0,22.2,122.7,126.3,51.4,47.6,61.3,58.1,158,482.1,384.1
1026,2016,11,Tamil Nadu,Tiruvarur,0,0,0,0,187.4,33.5,38.9,78.9,56.7,68.6,89.5,91.9
1026,2017,11,Tamil Nadu,Tiruvarur,123.1,2,11.2,0,19.3,61,60,149.6,120,128.6,363.9,209.3
1027,1998,11,Tamil Nadu,Thiruvallur,0,0,0,0,0,39.2,66.7,100.9,139.8,205.1,371.6,158.9
1027,1999,11,Tamil Nadu,Thiruvallur,3.6,0,0,32.1,49.7,53.5,52.3,146.8,70.5,208,221.7,53.7
1027,2000,11,Tamil Nadu,Thiruvallur,0,185.9,0,5.9,15.5,57.4,62.9,140.7,40.5,149.8,70.7,70.5
1027,2001,11,Tamil Nadu,Thiruvallur,7,0,0,91.1,29,37.7,100.7,92.5,149.5,349.2,185.9,169.3
1027,2002,11,Tamil Nadu,Thiruvallur,39.2,0,0,0,26.5,33.8,96.5,69.4,103.9,202.3,265.7,24.9
1027,2003,11,Tamil Nadu,Thiruvallur,0,0,27.4,15.6,6.9,21.8,166.7,123.6,101.4,253.4,69,54.4
1027,2004,11,Tamil Nadu,Thiruvallur,16.6,0,0,17.4,226.3,42.4,51.4,24.7,233.1,225.7,222.3,2
1027,2005,11,Tamil Nadu,Thiruvallur,0,0,17.1,87.7,18.2,355,108,113.3,207,582.7,415.3,419.9
1027,2006,11,Tamil Nadu,Thiruvallur,2,0,27.2,10.2,27.5,81.3,55.1,107.3,185.5,430.5,173.3,64.1
1027,2007,11,Tamil Nadu,Thiruvallur,0,2.5,0,13.2,31.3,84.1,201.3,249.6,134.7,252.2,97.7,258
1027,2008,11,Tamil Nadu,Thiruvallur,57.2,11.4,137.6,0.8,30.4,105.6,89.4,90.2,135,239,482.3,18.8
1027,2009,11,Tamil Nadu,Thiruvallur,11.4,0,0,0,15,22.3,48.7,120,132,57.9,505.2,174
1027,2010,11,Tamil Nadu,Thiruvallur,1,0,0,4.4,91.3,101.5,280.3,279.6,155.8,133.1,207.2,177.9
1027,2011,11,Tamil Nadu,Thiruvallur,1.3,44.6,0,43.3,26.3,-1,-1,-1,-1,-1,-1,-1
1027,2012,11,Tamil Nadu,Thiruvallur,8.3,0,0.2,8.7,15.5,37.4,127.1,127.4,155,272.5,129.6,151
1027,2013,11,Tamil Nadu,Thiruvallur,0.1,55.1,21.1,22.5,15.8,92.2,128.8,151.7,240,189.1,121.1,29.7
1027,2014,11,Tamil Nadu,Thiruvallur,0.7,0.8,0,0,24.6,81.3,77.3,135.6,130.6,220,157.4,109.7
1027,2015,11,Tamil Nadu,Thiruvallur,0.8,0,1.3,53.2,38.8,48.7,150,170.4,86.1,177.2,908,384.8
1027,2016,11,Tamil Nadu,Thiruvallur,1.2,0,0,0,158.6,149.2,54,18.1,185.4,5.3,28,214.4
1027,2017,11,Tamil Nadu,Thiruvallur,6,0,1.7,0,14.1,60.8,111.9,227.3,103.3,279.9,335.5,62.4
1077,2009,11,Tamil Nadu,Ariyalur,0,0,0,0,0,30.5,21.2,33.2,119.7,33,295.6,150.1
1077,2010,11,Tamil Nadu,Ariyalur,1.5,0,0,11.1,117.8,48.2,40.8,150.5,89.9,187.1,392.1,179.9
1077,2011,11,Tamil Nadu,Ariyalur,28,1.3,0,76,17,-1,-1,-1,-1,-1,-1,-1
1077,2012,11,Tamil Nadu,Ariyalur,10.5,0,8.5,0.8,33.7,5.5,30.8,139.7,125.9,236.7,65.6,11.3
1077,2013,11,Tamil Nadu,Ariyalur,0,7.3,6.5,11.5,11.5,3.7,7.7,169.1,164.7,73.7,159.3,52.8
1077,2014,11,Tamil Nadu,Ariyalur,0,1,0,0,128.5,9,80.5,93.3,25.8,182.6,90.4,88
1077,2015,11,Tamil Nadu,Ariyalur,4.5,0,0.5,42.7,66.8,40.2,125.2,51.2,46.6,153.1,372.2,155.9
1077,2016,11,Tamil Nadu,Ariyalur,0,0,0,0,89.4,28.2,91.2,141.9,57.5,61.9,30.2,36.4
1077,2017,11,Tamil Nadu,Ariyalur,108.3,0,18.5,0,25.2,98.9,58.3,192.5,199.7,140.7,206.2,144.8
1080,2003,11,Tamil Nadu,Krishnagiri,0,0,0,0,0,0,0,0,0,0,0,0
1080,2004,11,Tamil Nadu,Krishnagiri,0,0,0,0,0,0,0,0,0,0,0,0
1080,2005,11,Tamil Nadu,Krishnagiri,0,0,0,0,0,54.3,78,96.7,178.3,418,170.7,592
1080,2006,11,Tamil Nadu,Krishnagiri,0,0,46.4,21,63,108.8,7,77.3,38.4,126.1,79.9,6.6
1080,2007,11,Tamil Nadu,Krishnagiri,0,1.9,0.6,93.6,96.9,48.5,117.8,113.6,114.6,192.5,46.6,106.9
1080,2008,11,Tamil Nadu,Krishnagiri,2.7,3.5,112.1,24.2,101.9,37.3,115.7,176.4,110.5,208.6,102,3.9
1080,2009,11,Tamil Nadu,Krishnagiri,0.4,0,11.3,48.3,157.4,76.5,11.6,107.5,184.2,44.9,145.4,54
1080,2010,11,Tamil Nadu,Krishnagiri,1.2,0,2.3,38.9,146.2,61.2,129.8,97.5,79.4,119.9,274.7,10.6
1080,2011,11,Tamil Nadu,Krishnagiri,0,37.1,3.8,89.3,97.5,-1,-1,-1,-1,-1,-1,-1
1080,2012,11,Tamil Nadu,Krishnagiri,0,0,4.9,40.5,107.2,13,85.3,98.9,45.3,196.5,78.7,24.8
1080,2013,11,Tamil Nadu,Krishnagiri,0,7.2,1.2,39.1,105.1,47.2,22.4,95.7,212.9,143.6,83.7,7.9
1080,2014,11,Tamil Nadu,Krishnagiri,0,1.7,7.7,6.5,189.6,77.1,39.6,71.1,84.8,213.1,33.5,32.9
1080,2015,11,Tamil Nadu,Krishnagiri,6.5,2.2,18.9,106.7,114,98.5,16.1,121.2,123.3,135.1,286.7,20.7
1080,2016,11,Tamil Nadu,Krishnagiri,0.2,0,1.9,3.8,144.4,87,185.5,49.1,5.2,34.7,8.5,76.9
1080,2017,11,Tamil Nadu,Krishnagiri,5.7,0,48.7,37.9,198.6,19.1,24.6,189.7,291.7,219,54.5,56.2
2020,2009,11,Tamil Nadu,Thiruppur,0,0,0,0,0,96.6,360.5,115.6,192.7,81.6,203.6,20.9
2020,2010,11,Tamil Nadu,Thiruppur,4,0.8,6.9,33.1,61.5,32.8,29,37.8,64,173.3,285.3,66.1
2020,2011,11,Tamil Nadu,Thiruppur,0,1,15.2,107.2,15.8,-1,-1,-1,-1,-1,-1,-1
2020,2012,11,Tamil Nadu,Thiruppur,1.7,0,0,65.3,21.6,0,17.2,43.1,15.8,155.1,40.5,0
2020,2013,11,Tamil Nadu,Thiruppur,0,38.2,0.5,10.5,24.8,0,0.7,10.8,25.6,101.9,28.1,36.6
2020,2014,11,Tamil Nadu,Thiruppur,0,0,0,0,140.4,4.5,2.5,112.9,122.3,284.4,26.9,32.3
2020,2015,11,Tamil Nadu,Thiruppur,9.2,0,28,158.4,176.5,38.2,3.8,29.5,84.1,64.9,223.9,57.9
2020,2016,11,Tamil Nadu,Thiruppur,0,0,0,12.5,112.5,26.8,20,15.6,18.7,142.8,33.2,29.2
2020,2017,11,Tamil Nadu,Thiruppur,7.6,0,23.8,31.2,51.2,13.6,9.4,77.7,209.7,123.2,75.2,57.2
