"Dist Code","Year","State Code","State Name","Dist Name","JANUARY ACTUAL (Millimeters)","FEBRUARY ACTUAL (Millimeters)","MARCH ACTUAL (Millimeters)","APRIL ACTUAL (Millimeters)","MAY ACTUAL (Millimeters)","JUNE ACTUAL (Millimeters)","JULY ACTUAL (Millimeters)","AUGUST ACTUAL (Millimeters)","SEPTEMBER ACTUAL (Millimeters)","OCTOBER ACTUAL (Millimeters)","NOVEMBER ACTUAL (Millimeters)","DECEMBER ACTUAL (Millimeters)"
"542","2003","11","Tamil Nadu","Nagapattinam","93.53","82.62","94.63","88.1","92.97","58.85","101.19","161.2","76.15","131.59","111.22","83.26"
"542","2004","11","Tamil Nadu","Nagapattinam","81.19","72.47","75.5","77.95","134.69","69.61","55.53","68.88","150.28","130.46","110.74","113.73"
"542","2005","11","Tamil Nadu","Nagapattinam","94.28","79.7","87.75","102.02","87.11","38.54","66.53","61.66","47.33","126.51","109.13","106.77"
"542","2006","11","Tamil Nadu","Nagapattinam","104.42","78.44","122.23","95.0","83.18","58.49","48.72","92.73","54.57","129.89","106.23","82.76"
"542","2007","11","Tamil Nadu","Nagapattinam","90.59","79.08","74.51","87.95","73.83","55.03","100.47","122.56","68.52","131.37","107.33","106.75"
"542","2008","11","Tamil Nadu","Nagapattinam","94.51","87.11","119.62","95.96","81.39","77.93","60.7","161.09","96.47","130.3","111.02","108.13"
"542","2009","11","Tamil Nadu","Nagapattinam","91.95","73.15","97.57","94.78","87.21","47.96","37.64","164.41","74.54","100.89","107.03","107.9"
"542","2010","11","Tamil Nadu","Nagapattinam","88.94","74.8","80.41","73.29","62.87","50.92","128.47","104.91","147.75","132.32","103.94","104.44"
"542","2011","11","Tamil Nadu","Nagapattinam","100.36","96.17","89.29","112.94","82.34","54.32","65.11","107.41","54.4","125.28","107.88","110.35"
"542","2012","11","Tamil Nadu","Nagapattinam","91.7","79.17","87.26","80.44","54.94","32.47","35.44","77.13","102.38","132.94","110.93","115.76"
"542","2013","11","Tamil Nadu","Nagapattinam","95.79","95.23","119.13","80.4","101.61","67.98","56.0","103.03","58.81","134.76","108.75","106.83"
"542","2014","11","Tamil Nadu","Nagapattinam","100.63","62.92","63.19","46.48","85.03","48.26","47.82","84.98","76.26","132.97","110.07","109.37"
"542","2015","11","Tamil Nadu","Nagapattinam","86.73","81.83","89.95","109.73","106.73","58.93","75.12","151.01","167.09","133.3","106.28","111.73"
"543","1990","11","Tamil Nadu","Villupuram","87.86","54.67","55.74","24.65","98.08","43.98","52.44","93.1","140.26","130.49","105.05","82.19"
"543","1991","11","Tamil Nadu","Villupuram","69.28","53.82","36.3","49.22","44.88","85.92","57.24","142.76","99.75","129.4","105.93","71.91"
"543","1992","11","Tamil Nadu","Villupuram","75.5","59.08","45.68","27.26","60.83","41.38","58.91","132.01","101.4","122.08","107.44","76.73"
"543","1993","11","Tamil Nadu","Villupuram","42.65","31.05","25.42","24.9","101.61","61.88","59.33","120.74","63.04","127.95","109.68","110.85"
"543","1994","11","Tamil Nadu","Villupuram","74.94","73.19","55.52","53.71","93.21","38.69","73.11","110.87","67.27","129.61","110.18","90.31"
"543","1995","11","Tamil Nadu","Villupuram","95.83","58.81","54.33","46.82","79.18","45.34","87.64","165.98","138.82","132.38","100.65","42.55"
"543","1996","11","Tamil Nadu","Villupuram","37.1","21.46","12.74","45.68","29.17","55.19","49.12","127.5","96.85","127.37","98.11","107.82"
"543","1997","11","Tamil Nadu","Villupuram","56.41","35.19","39.13","49.4","36.27","53.64","53.13","130.06","103.33","126.52","104.11","107.76"
"543","1998","11","Tamil Nadu","Villupuram","83.32","75.68","65.08","42.88","92.36","29.47","111.08","152.69","110.95","128.85","104.75","110.65"
"543","1999","11","Tamil Nadu","Villupuram","83.5","77.2","64.08","65.07","67.03","60.09","48.61","121.66","112.21","123.03","108.92","80.86"
"543","2000","11","Tamil Nadu","Villupuram","60.92","49.94","24.69","45.43","52.5","49.62","72.8","166.47","146.04","126.03","111.6","91.76"
"543","2001","11","Tamil Nadu","Villupuram","75.84","58.08","47.41","81.42","37.48","44.47","107.19","82.9","125.81","125.09","102.1","105.75"
"543","2002","11","Tamil Nadu","Villupuram","79.85","56.88","43.62","27.27","84.29","47.69","38.41","110.18","97.19","126.76","107.84","82.39"
"543","2003","11","Tamil Nadu","Villupuram","71.1","58.62","53.18","42.55","46.05","49.62","121.97","159.58","93.73","125.8","105.06","56.08"
"543","2004","11","Tamil Nadu","Villupuram","55.81","27.03","18.91","37.78","139.65","62.1","90.33","73.65","145.24","126.34","105.41","81.49"
"543","2005","11","Tamil Nadu","Villupuram","76.18","63.39","52.54","64.95","88.46","30.15","89.48","111.26","105.5","121.81","104.49","104.83"
"543","2006","11","Tamil Nadu","Villupuram","81.09","68.7","100.0","67.15","62.67","64.63","70.23","114.47","96.93","126.84","104.92","71.41"
"543","2007","11","Tamil Nadu","Villupuram","69.58","67.71","48.4","59.3","54.64","62.05","139.24","152.1","140.14","127.11","95.74","103.49"
"543","2008","11","Tamil Nadu","Villupuram","75.33","65.82","87.13","55.24","35.3","61.61","91.61","153.75","116.3","124.46","108.28","81.0"
"543","2009","11","Tamil Nadu","Villupuram","77.78","61.49","66.65","43.13","86.32","53.03","42.24","158.87","145.14","68.48","103.87","107.43"
"543","2010","11","Tamil Nadu","Villupuram","72.46","59.12","52.84","45.43","60.46","73.01","129.34","145.1","144.99","125.64","100.62","100.99"
"543","2011","11","Tamil Nadu","Villupuram","82.15","90.56","74.49","88.72","68.21","55.02","99.01","162.37","121.03","122.49","104.93","102.55"
"543","2012","11","Tamil Nadu","Villupuram","75.96","66.09","61.35","41.15","37.17","29.03","58.02","151.74","134.26","129.9","107.68","108.28"
"543","2013","11","Tamil Nadu","Villupuram","54.97","56.73","58.43","17.87","93.37","90.44","94.73","138.69","136.29","128.3","105.38","72.25"
"543","2014","11","Tamil Nadu","Villupuram","42.74","25.55","13.05","12.98","65.37","94.19","57.52","142.4","112.6","129.74","99.22","93.59"
"543","2015","11","Tamil Nadu","Villupuram","74.3","56.21","47.14","68.26","97.07","45.39","93.47","158.46","147.92","126.52","103.7","84.31"
"999","1990","11","Tamil Nadu","Chennai","83.88","83.76","87.47","38.4","158.67","36.05","69.45","96.16","162.01","133.93","107.23","87.39"
"999","1991","11","Tamil Nadu","Chennai","83.84","68.78","62.32","29.07","25.06","125.83","75.24","118.2","118.43","132.58","106.84","73.8"
"999","1992","11","Tamil Nadu","Chennai","82.02","66.73","54.39","24.2","41.62","27.7","66.23","118.08","73.5","128.72","108.11","108.1"
"999","1993","11","Tamil Nadu","Chennai","77.6","72.27","70.73","29.07","136.53","69.91","83.02","149.18","60.76","129.2","112.05","113.79"
"999","1994","11","Tamil Nadu","Chennai","84.1","92.8","80.52","42.37","93.38","50.49","84.35","135.7","51.34","132.5","109.72","110.2"
"999","1995","11","Tamil Nadu","Chennai","108.76","82.17","85.35","51.72","134.84","38.26","124.51","178.11","164.23","133.92","109.29","77.68"
"999","1996","11","Tamil Nadu","Chennai","73.69","63.3","40.66","49.33","15.56","35.83","54.88","67.48","72.81","129.2","108.79","110.21"
"999","1997","11","Tamil Nadu","Chennai","83.96","72.24","77.78","55.99","25.16","79.05","48.29","95.58","104.75","127.06","103.42","105.16"
"999","1998","11","Tamil Nadu","Chennai","84.6","77.54","71.36","38.35","63.85","34.67","101.43","140.36","73.85","132.23","107.16","112.64"
"999","1999","11","Tamil Nadu","Chennai","84.58","76.69","70.7","45.18","36.8","91.45","56.59","155.14","101.66","126.35","110.38","89.72"
"999","2000","11","Tamil Nadu","Chennai","55.91","61.9","24.56","28.48","44.18","90.94","109.19","131.46","142.05","128.17","112.98","76.19"
"999","2001","11","Tamil Nadu","Chennai","52.16","37.31","18.97","25.15","29.29","53.35","122.4","73.03","134.75","127.56","102.84","109.74"
"999","2002","11","Tamil Nadu","Chennai","100.55","83.63","81.45","44.65","79.59","31.11","55.87","150.34","102.68","126.97","105.54","82.13"
"999","2003","11","Tamil Nadu","Chennai","74.33","65.46","63.52","26.5","30.17","57.21","152.34","156.82","92.46","128.69","97.0","59.6"
"999","2004","11","Tamil Nadu","Chennai","47.66","16.13","13.04","27.05","98.28","72.71","60.22","54.0","153.12","129.4","109.06","77.82"
"999","2005","11","Tamil Nadu","Chennai","69.73","65.69","50.3","40.0","90.97","24.23","89.62","75.54","127.98","124.39","106.94","105.22"
"999","2006","11","Tamil Nadu","Chennai","75.96","68.35","81.16","55.88","50.72","83.77","109.02","124.11","102.58","127.25","103.05","74.06"
"999","2007","11","Tamil Nadu","Chennai","68.48","80.62","61.83","38.24","23.17","100.04","164.71","168.17","135.24","125.75","101.26","102.1"
"999","2008","11","Tamil Nadu","Chennai","87.05","77.54","77.64","54.63","28.25","64.01","63.66","133.13","107.23","126.74","108.76","70.19"
"999","2009","11","Tamil Nadu","Chennai","78.94","61.42","59.47","25.84","83.24","31.93","59.4","143.8","148.89","43.18","103.23","106.71"
"999","2010","11","Tamil Nadu","Chennai","79.42","72.01","71.88","37.14","102.39","115.32","132.72","152.93","148.23","126.35","102.85","103.16"
"999","2011","11","Tamil Nadu","Chennai","84.93","101.74","81.87","79.94","63.29","85.15","142.91","171.62","131.96","124.75","107.76","109.05"
"999","2012","11","Tamil Nadu","Chennai","86.77","76.18","79.47","42.8","27.44","51.3","84.36","162.75","150.58","134.25","107.56","108.67"
"999","2013","11","Tamil Nadu","Chennai","66.87","81.73","72.96","27.96","94.04","143.09","128.96","148.78","146.32","129.04","105.71","87.68"
"999","2014","11","Tamil Nadu","Chennai","68.14","49.17","22.06","13.32","45.9","154.59","49.69","163.88","55.87","132.74","108.71","110.04"
"999","2015","11","Tamil Nadu","Chennai","75.27","65.23","59.97","46.79","62.01","61.09","115.62","161.4","76.14","129.07","104.0","76.27"
"1022","1990","11","Tamil Nadu","Karur","90.33","6.5","14.2","9.78","76.82","26.89","25.37","39.02","59.24","138.43","99.96","61.41"
"1022","1991","11","Tamil Nadu","Karur","40.62","24.07","11.79","75.11","49.35","43.39","30.41","68.9","50.79","137.02","116.68","49.12"
"1022","1992","11","Tamil Nadu","Karur","27.8","13.08","8.4","26.89","61.47","25.47","36.45","71.22","74.13","120.59","117.18","35.79"
"1022","1993","11","Tamil Nadu","Karur","8.35","7.54","10.99","34.85","47.69","32.56","29.64","55.75","40.13","139.04","119.47","98.32"
"1022","1994","11","Tamil Nadu","Karur","39.42","28.86","14.21","83.82","68.32","21.25","38.31","45.19","45.69","135.47","109.14","54.09"
"1022","1995","11","Tamil Nadu","Karur","49.63","17.93","21.09","66.22","63.66","28.91","43.27","104.08","49.79","123.61","58.52","3.38"
"1022","1996","11","Tamil Nadu","Karur","13.7","8.59","5.75","65.22","32.17","33.41","30.04","61.19","74.41","114.15","36.2","57.75"
"1022","1997","11","Tamil Nadu","Karur","7.1","0.34","13.93","50.51","33.73","25.61","38.23","58.3","69.2","132.49","112.88","101.76"
"1022","1998","11","Tamil Nadu","Karur","79.36","52.19","22.56","43.48","83.75","17.18","63.56","126.43","73.86","140.68","110.29","120.59"
"1022","1999","11","Tamil Nadu","Karur","28.8","26.0","10.42","68.15","67.47","21.46","26.69","41.3","57.98","127.19","105.54","61.37"
"1022","2000","11","Tamil Nadu","Karur","48.21","38.39","10.38","64.27","52.96","17.64","29.93","141.32","142.22","135.34","99.2","68.69"
"1022","2001","11","Tamil Nadu","Karur","43.91","11.56","4.42","112.51","23.7","20.78","54.37","57.23","70.47","136.75","72.72","50.55"
"1022","2002","11","Tamil Nadu","Karur","15.12","8.58","8.15","20.03","62.53","27.43","14.33","35.56","50.75","130.49","109.28","68.41"
"1022","2003","11","Tamil Nadu","Karur","49.67","32.8","20.45","72.97","53.77","27.68","60.85","109.94","40.26","132.69","98.81","26.5"
"1022","2004","11","Tamil Nadu","Karur","24.64","16.33","10.53","45.55","130.67","34.57","46.62","44.41","148.68","129.12","86.0","56.03"
"1022","2005","11","Tamil Nadu","Karur","52.69","24.09","15.14","86.42","46.56","16.04","50.05","45.44","57.19","127.31","111.86","76.61"
"1022","2006","11","Tamil Nadu","Karur","46.58","16.34","61.67","39.42","41.58","22.02","25.9","51.51","81.54","136.43","106.6","54.65"
"1022","2007","11","Tamil Nadu","Karur","44.46","26.52","12.36","81.26","74.71","22.45","65.17","82.93","94.67","135.41","83.07","67.85"
"1022","2008","11","Tamil Nadu","Karur","24.58","32.8","64.3","52.46","22.37","31.8","50.45","152.1","71.66","129.18","111.66","80.64"
"1022","2009","11","Tamil Nadu","Karur","55.15","32.52","40.24","55.94","54.27","35.77","23.0","106.5","75.92","80.51","112.77","78.39"
"1022","2010","11","Tamil Nadu","Karur","28.9","8.83","7.09","53.71","46.53","20.5","83.72","61.3","146.9","134.41","105.61","83.69"
"1022","2011","11","Tamil Nadu","Karur","64.57","62.43","22.84","93.79","33.96","19.34","39.29","76.17","62.83","126.44","108.17","72.23"
"1022","2012","11","Tamil Nadu","Karur","20.16","12.19","9.69","41.45","23.2","8.36","21.92","57.7","71.92","133.0","94.93","54.96"
"1022","2013","11","Tamil Nadu","Karur","16.87","29.3","33.9","11.26","56.88","27.79","41.56","55.83","62.43","115.37","104.74","36.13"
"1022","2014","11","Tamil Nadu","Karur","14.36","5.56","4.05","23.39","69.51","22.74","33.68","53.28","115.05","129.03","77.93","67.07"
"1022","2015","11","Tamil Nadu","Karur","53.15","25.35","29.61","106.42","113.28","23.7","45.5","86.49","143.83","135.98","111.38","75.03"
"1023","1990","11","Tamil Nadu","Namakkal","66.15","8.57","16.77","12.11","106.61","34.76","36.47","54.39","68.58","132.22","97.79","61.65"
"1023","1991","11","Tamil Nadu","Namakkal","30.8","24.42","8.94","79.92","68.85","67.05","40.16","96.54","59.93","130.23","114.43","69.01"
"1023","1992","11","Tamil Nadu","Namakkal","29.84","13.29","7.52","22.73","72.13","36.84","45.66","82.26","83.92","116.4","115.64","26.84"
"1023","1993","11","Tamil Nadu","Namakkal","5.59","4.91","10.76","34.2","74.01","45.38","39.82","58.82","45.85","132.51","115.89","91.98"
"1023","1994","11","Tamil Nadu","Namakkal","28.71","22.65","11.21","74.39","98.79","30.16","56.78","59.15","53.81","130.16","106.02","61.78"
"1023","1995","11","Tamil Nadu","Namakkal","45.43","14.8","21.05","55.7","81.72","44.25","61.31","135.91","66.59","116.64","56.98","2.7"
"1023","1996","11","Tamil Nadu","Namakkal","9.38","6.7","6.28","51.28","47.24","53.95","41.97","93.22","66.81","118.93","33.34","62.55"
"1023","1997","11","Tamil Nadu","Namakkal","7.94","0.59","18.57","51.07","45.82","39.5","44.94","86.07","82.03","127.79","112.83","102.57"
"1023","1998","11","Tamil Nadu","Namakkal","65.18","31.95","14.61","33.91","108.14","21.21","89.04","143.81","93.08","133.34","107.67","114.22"
"1023","1999","11","Tamil Nadu","Namakkal","39.98","26.79","11.37","67.17","96.81","34.74","37.54","55.3","70.75","122.5","106.27","72.43"
"1023","2000","11","Tamil Nadu","Namakkal","38.81","30.84","8.6","63.46","70.76","27.6","45.0","149.73","141.93","129.59","104.75","74.55"
"1023","2001","11","Tamil Nadu","Namakkal","45.43","17.26","7.8","106.13","35.65","27.23","75.1","67.47","85.84","130.21","78.88","55.1"
"1023","2002","11","Tamil Nadu","Namakkal","20.08","9.08","7.87","16.14","93.53","45.89","22.74","48.66","56.3","126.83","106.84","72.47"
"1023","2003","11","Tamil Nadu","Namakkal","35.3","24.46","17.8","66.36","55.38","38.4","79.53","123.52","46.32","127.12","93.34","34.42"
"1023","2004","11","Tamil Nadu","Namakkal","27.45","13.87","9.77","45.35","161.41","50.87","83.28","56.32","140.18","123.61","88.35","57.97"
"1023","2005","11","Tamil Nadu","Namakkal","40.61","19.64","13.65","75.96","74.0","26.34","73.87","74.55","72.38","122.64","108.67","85.55"
"1023","2006","11","Tamil Nadu","Namakkal","50.75","19.96","73.38","37.65","66.39","40.79","38.65","62.88","88.86","130.95","101.51","53.82"
"1023","2007","11","Tamil Nadu","Namakkal","28.11","20.76","8.65","79.17","99.58","31.35","94.44","116.41","116.81","130.24","84.8","75.13"
"1023","2008","11","Tamil Nadu","Namakkal","25.43","34.45","72.47","46.65","33.63","46.28","85.5","143.55","97.44","124.05","109.84","81.38"
"1023","2009","11","Tamil Nadu","Namakkal","48.1","22.38","35.31","45.2","80.93","60.86","29.0","120.68","102.89","71.69","111.33","76.26"
"1023","2010","11","Tamil Nadu","Namakkal","22.56","8.36","7.11","56.59","69.34","35.42","102.73","82.28","142.95","128.69","105.1","83.93"
"1023","2011","11","Tamil Nadu","Namakkal","53.98","59.66","13.74","83.32","55.23","28.13","58.27","116.23","77.08","122.52","103.22","67.57"
"1023","2012","11","Tamil Nadu","Namakkal","22.53","13.22","8.78","32.98","41.34","11.94","34.58","87.19","75.91","127.47","102.35","56.92"
"1023","2013","11","Tamil Nadu","Namakkal","14.51","26.29","32.92","11.71","89.45","51.09","67.23","71.58","88.21","119.91","109.91","30.79"
"1023","2014","11","Tamil Nadu","Namakkal","10.59","6.03","4.95","20.25","85.35","47.45","52.22","76.97","132.81","124.6","85.33","66.74"
"1023","2015","11","Tamil Nadu","Namakkal","48.2","20.07","32.35","91.42","144.14","34.56","63.15","101.01","140.59","129.99","109.95","78.22"
"1024","1990","11","Tamil Nadu","Perambular","95.01","20.06","31.63","13.78","111.99","50.09","36.55","70.13","96.49","133.75","107.95","85.06"
"1024","1991","11","Tamil Nadu","Perambular","65.43","41.89","22.7","68.79","55.37","71.74","39.7","121.08","74.72","132.73","110.02","71.64"
"1024","1992","11","Tamil Nadu","Perambular","67.61","44.08","24.61","26.6","80.9","40.49","47.62","124.75","97.35","115.96","111.64","67.85"
"1024","1993","11","Tamil Nadu","Perambular","27.85","17.96","18.54","31.87","85.22","57.85","39.7","89.19","46.73","134.04","113.43","115.6"
"1024","1994","11","Tamil Nadu","Perambular","71.17","59.64","35.36","70.44","91.94","31.16","55.52","78.2","58.74","134.68","115.62","74.0"
"1024","1995","11","Tamil Nadu","Perambular","82.66","37.08","35.3","57.89","91.29","42.44","56.79","165.57","85.62","134.68","84.95","10.15"
"1024","1996","11","Tamil Nadu","Perambular","14.64","8.37","5.89","59.29","36.18","59.26","39.71","110.81","103.45","131.65","83.55","107.81"
"1024","1997","11","Tamil Nadu","Perambular","21.97","6.95","24.12","51.46","44.25","39.43","51.21","109.12","85.18","130.88","108.5","112.83"
"1024","1998","11","Tamil Nadu","Perambular","89.28","75.77","54.79","44.21","120.94","26.15","86.5","165.13","98.35","134.31","108.06","114.75"
"1024","1999","11","Tamil Nadu","Perambular","80.1","70.29","42.83","75.73","80.84","43.04","34.31","78.82","89.93","126.44","112.97","76.74"
"1024","2000","11","Tamil Nadu","Perambular","62.17","43.27","16.96","61.21","60.69","33.47","43.67","172.54","152.42","130.88","114.36","97.5"
"1024","2001","11","Tamil Nadu","Perambular","75.0","45.14","30.75","107.05","36.86","43.25","79.9","80.83","91.0","129.81","100.04","98.29"
"1024","2002","11","Tamil Nadu","Perambular","54.24","25.27","17.08","19.86","89.97","45.57","21.86","68.12","76.08","130.44","111.54","84.85"
"1024","2003","11","Tamil Nadu","Perambular","70.3","51.67","41.86","59.15","72.9","46.14","91.84","163.4","73.78","128.93","109.59","52.11"
"1024","2004","11","Tamil Nadu","Perambular","47.15","26.12","18.83","45.92","175.44","62.31","67.18","70.67","149.7","128.44","105.21","85.52"
"1024","2005","11","Tamil Nadu","Perambular","78.55","58.33","42.16","87.25","82.49","25.73","68.08","84.62","71.03","126.08","108.46","109.34"
"1024","2006","11","Tamil Nadu","Perambular","87.08","68.22","113.97","69.95","65.43","46.9","41.79","90.98","79.81","131.21","109.08","71.21"
"1024","2007","11","Tamil Nadu","Perambular","70.56","58.58","32.41","76.64","77.11","46.6","102.63","145.68","108.66","131.93","96.02","103.27"
"1024","2008","11","Tamil Nadu","Perambular","55.24","45.85","92.74","50.3","30.71","56.04","67.51","160.48","110.92","127.73","110.25","97.18"
"1024","2009","11","Tamil Nadu","Perambular","80.72","63.81","77.04","65.07","89.87","50.13","30.45","165.75","106.9","78.13","107.0","108.35"
"1024","2010","11","Tamil Nadu","Perambular","64.89","41.31","31.24","47.98","59.77","47.9","118.34","121.33","149.74","130.13","102.9","102.91"
"1024","2011","11","Tamil Nadu","Perambular","85.34","85.76","66.53","106.04","61.44","38.7","61.71","142.07","78.02","125.45","107.3","103.63"
"1024","2012","11","Tamil Nadu","Perambular","63.07","41.69","30.6","37.47","33.05","17.81","33.55","104.34","108.26","131.45","109.55","101.36"
"1024","2013","11","Tamil Nadu","Perambular","44.6","45.17","63.18","14.24","91.86","59.04","57.56","107.29","89.76","126.87","108.61","70.72"
"1024","2014","11","Tamil Nadu","Perambular","24.44","12.61","8.04","16.12","96.56","55.97","45.15","96.84","116.27","130.62","90.09","86.8"
"1024","2015","11","Tamil Nadu","Perambular","68.36","45.83","40.03","95.16","133.5","39.4","65.89","153.47","166.31","130.72","107.03","94.19"
"1025","1990","11","Tamil Nadu","Theni","117.5","37.32","60.23","25.5","98.43","62.84","67.52","40.81","52.88","119.67","106.67","80.5"
"1025","1991","11","Tamil Nadu","Theni","70.83","54.3","54.8","80.08","74.85","95.44","77.31","62.84","50.36","121.22","107.56","60.14"
"1025","1992","11","Tamil Nadu","Theni","45.92","26.91","18.61","49.0","90.07","74.75","83.97","67.82","70.83","121.4","106.77","80.03"
"1025","1993","11","Tamil Nadu","Theni","56.95","45.28","50.17","53.01","57.03","81.55","76.56","65.36","49.9","120.86","108.86","112.05"
"1025","1994","11","Tamil Nadu","Theni","84.74","86.39","84.59","125.47","102.92","74.14","75.8","57.92","53.34","116.16","110.56","73.84"
"1025","1995","11","Tamil Nadu","Theni","74.99","54.04","74.82","113.77","94.55","73.22","84.47","83.75","49.16","125.57","93.96","22.97"
"1025","1996","11","Tamil Nadu","Theni","41.75","32.07","30.66","117.0","43.62","72.62","69.38","53.35","80.01","114.73","49.13","73.82"
"1025","1997","11","Tamil Nadu","Theni","17.19","10.06","39.96","59.26","48.19","77.46","83.91","51.68","83.74","115.03","102.35","108.24"
"1025","1998","11","Tamil Nadu","Theni","85.29","74.93","67.39","86.45","105.23","54.42","93.53","95.4","86.21","124.84","101.3","106.94"
"1025","1999","11","Tamil Nadu","Theni","73.52","82.85","72.73","106.89","102.13","62.16","69.06","46.72","48.35","113.46","108.91","73.27"
"1025","2000","11","Tamil Nadu","Theni","80.55","93.42","56.68","91.97","73.71","50.38","59.23","109.35","121.28","119.52","106.13","98.69"
"1025","2001","11","Tamil Nadu","Theni","75.22","40.72","28.44","136.0","55.48","60.65","91.81","71.01","93.5","119.78","91.91","67.08"
"1025","2002","11","Tamil Nadu","Theni","31.53","31.97","47.47","47.51","79.49","60.16","33.74","41.1","40.22","112.23","103.23","76.89"
"1025","2003","11","Tamil Nadu","Theni","73.03","87.61","82.05","104.29","75.0","70.04","89.94","82.03","41.08","116.05","110.38","55.67"
"1025","2004","11","Tamil Nadu","Theni","49.97","43.57","47.12","70.39","134.38","79.27","80.09","56.26","126.05","115.29","97.86","64.96"
"1025","2005","11","Tamil Nadu","Theni","65.42","36.66","40.82","125.18","56.82","49.06","86.85","38.37","69.39","113.32","102.35","92.13"
"1025","2006","11","Tamil Nadu","Theni","72.2","46.58","137.23","68.55","66.01","52.26","64.3","58.12","104.7","117.11","103.23","69.42"
"1025","2007","11","Tamil Nadu","Theni","68.59","56.21","45.49","114.44","104.42","62.48","91.45","73.13","99.94","116.35","102.18","71.84"
"1025","2008","11","Tamil Nadu","Theni","46.74","61.91","152.71","104.5","55.89","69.94","83.43","108.73","76.31","112.72","106.55","95.15"
"1025","2009","11","Tamil Nadu","Theni","67.88","53.85","115.33","83.01","69.58","81.72","67.08","77.48","76.3","102.32","105.32","95.37"
"1025","2010","11","Tamil Nadu","Theni","87.52","49.0","39.1","90.12","73.1","49.78","102.0","59.5","124.38","117.91","98.81","99.36"
"1025","2011","11","Tamil Nadu","Theni","80.32","88.53","73.12","118.06","53.25","61.73","73.52","58.73","72.36","112.07","105.11","106.27"
"1025","2012","11","Tamil Nadu","Theni","54.79","50.35","51.7","91.41","33.05","30.06","56.19","59.91","63.04","115.1","104.95","72.14"
"1025","2013","11","Tamil Nadu","Theni","34.95","59.9","114.35","24.76","59.6","66.8","82.21","55.36","62.36","117.4","108.35","63.61"
"1025","2014","11","Tamil Nadu","Theni","48.47","24.96","36.84","60.12","79.98","41.98","69.1","59.25","104.39","112.36","86.99","84.13"
"1025","2015","11","Tamil Nadu","Theni","58.02","49.88","83.47","135.28","125.23","70.6","80.91","70.41","121.38","118.41","103.46","103.92"
"1026","1990","11","Tamil Nadu","Tiruvarur","117.89","75.87","91.26","67.98","103.15","80.62","51.88","63.16","75.76","132.72","107.99","110.17"
"1026","1991","11","Tamil Nadu","Tiruvarur","96.1","78.2","85.47","90.27","69.26","75.57","50.6","97.83","61.98","133.61","108.95","86.74"
"1026","1992","11","Tamil Nadu","Tiruvarur","75.86","63.3","67.6","61.11","85.36","46.3","58.66","136.5","83.33","119.59","108.92","108.69"
"1026","1993","11","Tamil Nadu","Tiruvarur","67.36","65.94","71.82","63.95","74.35","67.14","45.88","94.53","32.76","131.04","109.92","109.3"
"1026","1994","11","Tamil Nadu","Tiruvarur","87.54","92.76","92.1","96.86","94.05","47.14","63.62","64.11","48.35","131.17","111.89","102.5"
"1026","1995","11","Tamil Nadu","Tiruvarur","117.87","80.84","90.0","99.08","100.43","59.67","64.25","128.76","63.05","137.3","110.52","47.1"
"1026","1996","11","Tamil Nadu","Tiruvarur","46.24","30.88","12.62","82.91","24.38","60.05","42.78","94.17","118.0","130.32","107.46","106.99"
"1026","1997","11","Tamil Nadu","Tiruvarur","70.96","58.21","74.83","77.18","60.83","40.77","78.96","90.93","59.83","126.22","104.31","107.45"
"1026","1998","11","Tamil Nadu","Tiruvarur","95.43","82.0","89.9","79.54","109.69","44.2","91.58","151.25","65.58","135.48","106.14","108.95"
"1026","1999","11","Tamil Nadu","Tiruvarur","98.36","97.15","89.34","107.68","87.23","61.23","40.57","68.55","78.83","126.35","112.23","106.52"
"1026","2000","11","Tamil Nadu","Tiruvarur","91.48","78.89","68.44","86.02","59.24","38.91","40.89","171.33","149.21","131.83","113.94","108.75"
"1026","2001","11","Tamil Nadu","Tiruvarur","95.91","67.88","76.19","114.98","66.09","65.12","90.95","68.62","58.78","128.99","105.28","108.2"
"1026","2002","11","Tamil Nadu","Tiruvarur","84.56","72.97","74.42","64.69","82.63","50.2","26.4","55.27","65.16","128.37","109.0","112.28"
"1026","2003","11","Tamil Nadu","Tiruvarur","89.9","82.68","93.53","93.53","98.89","67.53","109.33","160.52","79.75","130.93","109.98","75.52"
"1026","2004","11","Tamil Nadu","Tiruvarur","72.84","68.67","69.04","73.96","131.89","70.12","58.43","73.24","146.91","129.03","109.72","112.01"
"1026","2005","11","Tamil Nadu","Tiruvarur","89.88","77.0","85.39","105.78","84.19","45.19","74.64","61.8","42.63","125.21","108.46","106.1"
"1026","2006","11","Tamil Nadu","Tiruvarur","101.62","79.32","124.0","98.75","86.38","64.36","56.02","99.24","53.12","129.66","106.15","80.52"
"1026","2007","11","Tamil Nadu","Tiruvarur","88.63","79.1","77.13","94.77","82.75","59.77","107.3","122.86","65.54","130.45","107.16","106.25"
"1026","2008","11","Tamil Nadu","Tiruvarur","83.05","81.73","114.78","90.62","71.71","76.5","65.37","156.38","96.82","128.87","110.53","107.18"
"1026","2009","11","Tamil Nadu","Tiruvarur","87.9","73.58","100.78","102.78","89.68","60.18","43.97","161.64","75.34","100.51","106.79","107.57"
"1026","2010","11","Tamil Nadu","Tiruvarur","87.23","75.51","83.33","78.47","71.84","54.51","141.6","104.48","143.97","131.61","103.42","103.84"
